-1.413716694115407, -0.15838444031622959
-1.2566370614359172, -0.32491969637914325
-1.0995574287564276, -0.5095254494641184
-0.9424777960769379, -0.7265425279747062
-0.7853981633974483, -1.0000000009284835
-0.6283185307179586, -1.3763819209803176
-0.47123889803846897, -1.9626105060869812
-0.3141592653589793, -3.077683537322681
-0.15707963267948966, -6.31375150255729
0.15707963267948988, 6.313751515104154
0.3141592653589793, 3.077683534404402
0.47123889803846897, 1.9626105056460803
0.6283185307179586, 1.3763819204460799
0.7853981633974483, 1.0
0.9424777960769379, 0.726542528018607
1.0995574287564276, 0.5095254494578412
1.2566370614359172, 0.3249196965254329
1.413716694115407, 0.1583844403137716
1.5707963267948966, -6.513356794613716E-11
