-1.413716694115407, -6.313751515006178
-1.2566370614359172, -3.077683535790077
-1.0995574287564276, -1.9626105056219016
-0.9424777960769379, -1.3763819205292467
-0.7853981633974483, -0.9999999990715166
-0.6283185307179586, -0.726542527736602
-0.47123889803846897, -0.5095254493433762
-0.3141592653589793, -0.32491969621734196
-0.15707963267948966, -0.15838444062851778
0.0, 0.0
0.15707963267948988, 0.15838444031377177
0.3141592653589793, 0.3249196965254329
0.47123889803846897, 0.5095254494578412
0.6283185307179586, 0.726542528018607
0.7853981633974483, 1.0
0.9424777960769379, 1.3763819204460799
1.0995574287564276, 1.9626105056460803
1.2566370614359172, 3.077683534404402
1.413716694115407, 6.313751515104161
